date,AAPL,AMZN,HD,IBM,KO,MSFT,WMT,ADBE,COST,BA
20181130,-0.184045,0.057672,0.025244,0.076583,0.052632,0.038199,-0.026227,0.020874,0.011591,-0.022826
20181231,-0.116698,-0.11135,-0.047138,-0.085298,-0.060516,-0.084047,-0.046083,-0.09825,-0.119206,-0.069962
20190131,0.055154,0.144317,0.068153,0.182546,0.016473,0.028158,0.028771,0.095385,0.053606,0.195721
20190228,0.040315,-0.045906,0.008772,0.0276,-0.057968,0.072776,0.032975,0.059237,0.019149,0.140916
20190329,0.097026,0.085936,0.036459,0.021501,0.033524,0.052754,-0.014749,0.0152,0.106976,-0.133058
20190430,0.056436,0.081859,0.061546,-0.005882,0.046948,0.107343,0.054445,0.085407,0.014,-0.009779
20190531,-0.127573,-0.078613,-0.067992,-0.094675,0.001427,-0.052986,-0.013613,-0.06344,-0.024233,-0.095528
20190628,0.130519,0.066792,0.095444,0.085912,0.036434,0.083118,0.089215,0.087671,0.103014,0.065572
20190731,0.076394,-0.014179,0.027504,0.074982,0.033582,0.017244,-0.000996,0.014288,0.043026,-0.062718
20190830,-0.020184,-0.048474,0.066545,-0.085739,0.045791,0.011668,0.035151,-0.048016,0.069405,0.067149
20190930,0.072962,-0.022733,0.018033,0.072973,-0.010901,0.008487,0.038684,-0.029032,-0.022561,0.044989
20191031,0.110684,0.023475,0.011034,-0.080388,-0.000184,0.031216,-0.011965,0.006081,0.031238,-0.106605
20191129,0.074329,0.013587,-0.05998,0.005384,-0.018923,0.055869,0.015606,0.113698,0.009088,0.077285
20191231,0.098784,0.026122,-0.009659,-0.003049,0.036517,0.041749,-0.002099,0.065519,-0.019646,-0.110383
